Part Number,Parts,CPU,Clock speed [max] (MHz) ,DMIPS,Flash (KB),SRAM(kB),EEPROM (kB) ,GPIO,USB,USB (speed),USB (type),CAN,UART,I?C,SPI,ADC channels,ADC (bits) ,Comparators,DAC (bits) ,Timers,Timer (bits) ,SCTimer / PWM,PWM,Package name,Temperature range,Temperature sensor,Supply voltage [min] (V) ,Supply voltage [max] (V) ,Product status,Demoboard,,,,
LPC18S30FBD144,,Cortex-M3,180,225,0,200,0,Y,83,1,2,HS (2x),host/device,0,2,4,2,22,8,10,10,4,32,1,6,LQFP144,-40 °C to +85 °C,2.4,3.6,Production,-,,,,
LPC18S30FET100,,Cortex-M3,180,225,0,200,0,Y,49,1,2,HS (2x),host/device,0,2,4,2,22,4,10,10,4,32,1,6,TFBGA100,-40 °C to +85 °C,2.4,3.6,Production,-,,,,
LPC18S37JBD144,,Cortex-M3,180,225,0,136,16,Y,83,1,2,HS (2x),host/device,0,2,4,2,22,8,10,10,4,32,1,6,LQFP144,-40 °C to +105 °C,2.4,3.6,Production,OM13076,,,,
LPC18S37JET100,,Cortex-M3,180,225,0,200,16,Y,49,1,2,HS (2x),host/device,0,2,4,2,22,4,10,10,4,32,1,6,TFBGA100,-40 °C to +105 °C,2.4,3.6,Production,OM13076,,,,
LPC18S50FET180,,Cortex-M3,180,225,0,200,0,Y,118,1,2,HS (2x),host/device,1,2,4,2,22,8,10,10,4,32,1,6,TFBGA180,-40 °C to +85 °C,2.4,3.6,Production,-,,,,
LPC18S50FET256,,Cortex-M3,180,225,0,200,0,Y,164,1,2,HS (2x),host/device,1,2,4,2,22,8,10,10,4,32,1,6,LBGA256,-40 °C to +85 °C,2.4,3.6,Production,-,,,,
LPC18S57JBD208,,Cortex-M3,180,225,0,136,16,Y,142,1,2,HS (2x),host/device,0,2,4,2,22,8,10,10,4,32,1,6,LQFP208,-40 °C to +105 °C,2.4,3.6,Production,-,,,,
LPC18S57JET256,,Cortex-M3,180,225,0,136,16,Y,164,1,2,HS (2x),host/device,0,2,4,2,22,8,10,10,4,32,1,6,LBGA256,-40 °C to +105 °C,2.4,3.6,Production,-,,,,
LPC1810FBD144,,Cortex-M3 ,180,225,0,136,0,N ,83,0,0,- ,- ,0,2,4,2,2,- ,8,10,10,4,32,1,1,6,- ,LQFP144 ,-40 °C to +85 °C ,02.04.16,03.06.16,Production ,OM13010; OM13026; OM13039; OM13059; OM13028; OM13061 ,
LPC1810FET100,,Cortex-M3 ,180,225,0,136,0,N ,49,0,0,- ,- ,0,2,4,2,2,- ,4,10,10,4,32,1,- ,6,- ,TFBGA100 ,-40 °C to +85 °C ,02.04.16,03.06.16,Production ,OM13010; OM13026; OM13039; OM13059; OM13028; OM13061 ,
LPC1812JBD144,,Cortex-M3 ,180,225,512,104,16,N ,83,0,0,- ,- ,0,2,4,2,2,- ,8,10,10,4,32,1,1,6,- ,LQFP144 ,-40 °C to +105 °C ,02.04.16,03.06.16,Production ,OM13026; OM13059; OM13028; OM13061 
LPC1812JET100,,Cortex-M3 ,180,225,512,104,16,N ,49,0,0,- ,- ,0,2,4,2,2,- ,4,10,10,4,32,1,1,6,- ,TFBGA100 ,-40 °C to +105 °C ,02.04.16,03.06.16,Production ,OM13026; OM13059; OM13028; OM13061 
LPC1813JBD144,,Cortex-M3 ,180,225,512,104,16,N ,83,0,0,- ,- ,0,2,4,2,2,- ,8,10,10,4,32,1,1,6,- ,LQFP144 ,-40 °C to +105 °C ,02.04.16,03.06.16,Production ,OM13026; OM13059; OM13028; OM13061 
LPC1813JET100,,Cortex-M3 ,180,225,512,104,16,N ,49,0,0,- ,- ,0,2,4,2,2,- ,4,10,10,4,32,1,1,6,- ,TFBGA100 ,-40 °C to +105 °C ,02.04.16,03.06.16,Production ,OM13026; OM13059; OM13028; OM13061 
LPC1815JBD144,,Cortex-M3 ,180,225,768,136,16,N ,83,0,0,- ,- ,0,2,4,2,2,- ,8,10,10,4,32,1,1,6,- ,LQFP144 ,-40 °C to +105 °C ,02.04.16,03.06.16,Production ,OM13026; OM13059; OM13028; OM13061 
LPC1815JET100,,Cortex-M3 ,180,225,768,136,16,N ,49,0,0,- ,- ,0,2,4,2,2,- ,4,10,10,4,32,1,1,6,- ,TFBGA100 ,-40 °C to +105 °C ,02.04.16,03.06.16,Production ,OM13026; OM13059; OM13028; OM13061 
LPC1817JBD144,,Cortex-M3 ,180,225,1024,136,16,N ,83,0,0,- ,- ,0,2,4,2,2,- ,8,10,10,4,32,1,1,6,- ,LQFP144 ,-40 °C to +105 °C ,02.04.16,03.06.16,Production ,OM13026; OM13059; OM13028 
LPC1817JET100,,Cortex-M3 ,180,225,1024,136,16,N ,49,0,0,- ,- ,0,2,4,2,2,- ,4,10,10,4,32,1,1,6,- ,TFBGA100 ,-40 °C to +105 °C ,02.04.16,03.06.16,Production ,OM13026; OM13059; OM13028; OM13061 
LPC1820FBD144,,Cortex-M3 ,180,225,0,168,0,N ,83,0,1,HS ,host/device ,0,2,4,3,2,- ,8,10,10,4,32,1,1,6,- ,LQFP144 ,-40 °C to +85 °C ,02.04.16,03.06.16,Production ,OM13010; OM13026; OM13039; OM13059; OM13028; OM13061 ,
LPC1820FET100,,Cortex-M3 ,180,225,0,168,0,N ,49,0,1,HS ,host/device ,0,2,4,2,2,1,4,10,10,4,32,1,1,6,- ,TFBGA100 ,-40 °C to +85 °C ,02.04.16,03.06.16,Production ,OM13010; OM13026; OM13039; OM13059; OM13028; OM13061 
LPC1822JBD144,,Cortex-M3 ,180,225,512,104,16,N ,83,0,1,HS ,host/device ,0,2,4,2,2,- ,8,10,10,4,32,1,1,6,- ,LQFP144 ,-40 °C to +105 °C ,02.04.16,03.06.16,Production ,OM13026; OM13059; OM13028; OM13061 ,
LPC1822JET100,,Cortex-M3 ,180,225,512,104,16,N ,49,0,1,HS ,host/device ,0,2,4,2,2,- ,4,10,10,4,32,1,1,6,- ,TFBGA100 ,-40 °C to +105 °C ,02.04.16,03.06.16,Production ,OM13026; OM13059; OM13028; OM13061 ,
LPC1823JBD144,,Cortex-M3 ,180,225,512,104,16,N ,83,0,1,HS ,host/device ,0,2,4,2,2,- ,8,10,10,4,32,1,1,6,- ,LQFP144 ,-40 °C to +105 °C ,02.04.16,03.06.16,Production ,OM13026; OM13059; OM13028; OM13061 ,
LPC1823JET100,,Cortex-M3 ,180,225,512,104,16,N ,49,0,1,HS ,host/device ,0,2,4,2,2,1,4,10,10,4,32,1,1,6,- ,TFBGA100 ,-40 °C to +105 °C ,02.04.16,03.06.16,Production ,OM13026; OM13059; OM13028; OM13061 ,
LPC1825JBD144,,Cortex-M3 ,180,225,768,136,16,N ,83,0,1,HS ,host/device ,0,2,4,2,2,- ,8,10,10,4,32,1,1,6,- ,LQFP144 ,-40 °C to +105 °C ,02.04.16,03.06.16,Production ,OM13026; OM13059; OM13028; OM13061 
LPC1825JET100,,Cortex-M3 ,180,225,768,136,16,N ,49,0,1,HS ,host/device ,0,2,4,2,2,- ,4,10,10,4,32,1,1,6,- ,TFBGA100 ,-40 °C to +105 °C ,02.04.16,03.06.16,Production ,OM13026; OM13059; OM13028 ,
LPC1827JBD144,,Cortex-M3 ,180,225,1024,136,16,N ,83,0,1,HS ,host/device ,0,2,4,2,2,- ,8,10,10,4,32,1,1,6,- ,LQFP144 ,-40 °C to +105 °C ,02.04.16,03.06.16,Production ,OM13026; OM13059; OM13028; OM13061 
LPC1827JET100,,Cortex-M3 ,180,225,1024,136,16,N ,49,0,1,HS ,host/device ,0,2,4,2,2,- ,4,10,10,4,32,1,1,6,- ,TFBGA100 ,-40 °C to +105 °C ,02.04.16,03.06.16,Production ,OM13026; OM13059; OM13028; OM13061 ,
LPC1830FBD14,,Cortex-M3 ,180,225,0,200,0,N ,83,1,2,HS (2x) ,host/device ,0,2,4,2,2,1,8,10,10,4,32,1,1,6,- ,LQFP144 ,-40 °C to +85 °C ,02.04.16,03.06.16,Production ,OM13010; OM13026; OM13039; OM13059; OM13028; OM13061 ,
LPC1830FET100,,Cortex-M3 ,180,225,0,200,0,N ,49,1,2,HS (2x) ,host/device ,0,2,4,2,2,- ,4,10,10,4,32,1,1,- ,- ,TFBGA100 ,-40 °C to +85 °C ,02.04.16,03.06.16,Production ,OM13010; OM13026; OM13039; OM13059; OM13028; OM13061 ,
LPC1830FET180,,Cortex-M3 ,180,225,0,200,0,N ,118,1,2,HS (2x) ,host/device ,0,2,4,2,2,- ,8,10,10,4,32,1,1,6,1,TFBGA180 ,-40 °C to +85 °C ,02.04.16,03.06.16,Production ,OM13010; OM13026; OM13039; OM13059; OM13028; OM13061 ,
LPC1830FET256,,Cortex-M3 ,180,225,0,200,0,N ,164,1,2,HS (2x) ,host/device ,0,2,4,2,2,- ,8,10,10,4,32,1,1,6,1,LBGA256 ,-40 °C to +85 °C ,02.04.16,03.06.16,Production ,OM13010; OM13026; OM13039; OM13059; OM13028; OM13061 ,
LPC1833FET256,,Cortex-M3 ,180,225,512,136,16,N ,164,1,2,HS (2x) ,host/device ,0,2,4,2,2,- ,8,10,10,4,32,1,1,6,1,LBGA256 ,-40 °C to +105 °C ,02.04.16,03.06.16,Production ,OM13010; OM13026; OM13039; OM13059; OM13028; OM13061 ,
LPC1833JBD144,,Cortex-M3 ,180,225,512,136,16,N ,83,1,2,HS (2x) ,host/device ,0,2,4,2,2,- ,8,10,10,4,32,1,1,6,- ,LQFP144 ,-40 °C to +105 °C ,02.04.16,03.06.16,Production ,OM13026; OM13059; OM13028; OM13061 
LPC1833JET100,,Cortex-M3 ,180,225,512,136,16,N ,49,1,2,HS (2x) ,host/device ,0,2,4,4,12,1,4,10,10,4,32,1,1,6,- ,TFBGA100 ,-40 °C to +105 °C ,02.04.16,03.06.16,Production ,OM13026; OM13028; OM13061 ,
LPC1833JET256,,Cortex-M3 ,180,225,512,136,16,N ,164,1,2,HS (2x) ,host/device ,0,2,4,2,2,- ,8,10,10,4,32,1,1,6,1,LBGA256 ,-40 °C to +105 °C ,02.04.16,03.06.16,Production ,OM13026; OM13059; OM13028; OM13061 ,
LPC1837FET256,,Cortex-M3 ,180,225,1024,136,16,N ,164,1,2,HS (2x) ,host/device ,0,2,4,2,2,- ,8,10,10,4,32,1,1,6,1,LBGA256 ,-40 °C to +105 °C ,02.04.16,03.06.16,Production ,OM13010; OM13026; OM13039; OM13059; OM13028; OM13061 ,
LPC1837JBD144,,Cortex-M3 ,180,225,1024,136,16,N ,83,1,2,HS (2x) ,host/device ,1,2,4,2,2,- ,8,10,10,4,32,1,1,6,- ,LQFP144 ,-40 °C to +105 °C ,02.04.16,03.06.16,Production ,OM13026; OM13059; OM13028; OM13061 ,
LPC1837JET100,,Cortex-M3 ,180,225,1024,136,16,N ,49,1,2,HS (2x) ,host/device ,0,2,4,2,- ,- ,4,10,10,4,32,1,1,6,- ,TFBGA100 ,-40 °C to +105 °C ,- ,- ,Production ,OM13026; OM13059; OM13028; OM13061 ,
LPC1837JET256,,Cortex-M3 ,180,225,1024,136,16,N ,164,1,2,HS (2x) ,host/device ,0,2,4,2,2,- ,8,10,10,4,32,1,1,6,1,LBGA256 ,-40 °C to +105 °C ,02.04.16,03.06.16,Production ,OM13026; OM13059; OM13028; OM13061 ,
LPC1850FET180,,Cortex-M3 ,180,225,0,200,0,N ,118,1,2,HS (2x) ,host/device ,- ,2,4,2,2,1,8,10,10,4,32,1,1,6,1,TFBGA180 ,-40 °C to +85 °C ,02.04.16,03.06.16,Production ,OM13010; OM13026; OM13030; OM13039; OM13059; OM13028; OM13061 ,
LPC1850FET256,,Cortex-M3 ,180,225,0,200,0,N ,164,1,2,HS (2x) ,host/device ,- ,2,4,2,2,- ,8,10,10,4,32,1,1,6,1,LBGA256 ,-40 °C to +85 °C ,02.04.16,03.06.16,Production ,OM13010; OM13026; OM13030; OM13039; OM13059; OM13028; OM13061 ,
LPC1853FET256,,Cortex-M3 ,180,225,512,136,16,N ,164,1,2,HS (2x) ,host/device ,- ,2,4,2,2,- ,8,10,10,4,32,1,1,6,1,LBGA256 ,-40 °C to +105 °C ,02.04.16,03.06.16,Production ,OM13010; OM13026; OM13039; OM13059; OM13028; OM13061 ,
LPC1853JBD208,,Cortex-M3 ,180,225,512,136,16,N ,142,1,2,HS (2x) ,host/device ,- ,2,4,2,2,- ,8,10,10,4,32,1,1,6,1,LQFP208 ,-40 °C to +105 °C ,02.04.16,03.06.16,Production ,OM13026; OM13059; OM13028; OM13061 ,
LPC1853JET256,,Cortex-M3 ,180,225,512,136,16,N ,164,1,2,HS (2x) ,host/device ,- ,2,4,2,2,- ,8,10,10,4,32,1,1,6,1,LBGA256 ,-40 °C to +105 °C ,02.04.16,03.06.16,Production ,OM13026; OM13059; OM13028; OM13061 
LPC1857FET256,,Cortex-M3 ,180,225,1024,136,16,N ,164,1,2,HS (2x) ,host/device ,- ,2,4,2,2,- ,8,10,10,4,32,1,1,6,1,LBGA256 ,-40 °C to +105 °C ,02.04.16,03.06.16,Production ,OM13010; OM13026; OM13039; OM13059; OM13028; OM13061 ,
LPC1857JBD208,,Cortex-M3 ,180,225,1024,136,16,N ,142,1,2,HS (2x) ,host/device ,- ,2,4,2,2,- ,8,10,10,4,32,1,1,6,1,LQFP208 ,-40 °C to +105 °C ,02.04.16,03.06.16,Production ,OM13026; OM13059; OM13028; OM13061 ,
LPC1857JET256,,Cortex-M3 ,180,225,1024,136,16,N ,164,1,2,HS (2x) ,host/device ,- ,2,4,2,2,- ,8,10,10,4,32,1,1,6,1,LBGA256 ,-40 °C to +105 °C ,02.04.16,03.06.16,Production ,OM13026; OM13059; OM13028; OM13061 ,
LPC18S10FBD144,,Cortex-M3 ,180,225,0,136,0,Y ,83,0,0,- ,- ,0,2,4,2,22,- ,8,10,10,4,32,1,- ,6,- ,LQFP144 ,-40 °C to +85 °C ,02.04.16,03.06.16,Production ,- 
LPC18S30FET256,,Cortex-M3 ,180,225,0,200,0,Y ,164,1,2,HS (2x) ,host/device ,0,2,4,2,22,- ,8,10,10,4,32,1,- ,6,- ,LBGA256 ,-40 °C to +85 °C ,02.04.16,03.06.16,Production ,- 
LPC18S10FET100,LPC18SXX,Cortex-M3,180,225,0,136,0,Y,49,0,0,-,-,0,2,4,2,22,4,10,10,4,32,1,6,TFBGA100,-40 °C to +85 °C,2.4,3.6,Production,-,,
LPC18S30FBD144,LPC18SXX,Cortex-M3,180,225,0,200,0,Y,83,1,2,HS (2x),host/device,0,2,4,2,22,8,10,10,4,32,1,6,LQFP144,-40 °C to +85 °C,2.4,3.6,Production,-,,
LPC18S30FET100,LPC18SXX,Cortex-M3,180,225,0,200,0,Y,49,1,2,HS (2x),host/device,0,2,4,2,22,4,10,10,4,32,1,6,TFBGA100,-40 °C to +85 °C,2.4,3.6,Production,-,,
LPC18S37JBD144,LPC18SXX,Cortex-M3,180,225,0,136,16,Y,83,1,2,HS (2x),host/device,0,2,4,2,22,8,10,10,4,32,1,6,LQFP144,-40 °C to +105 °C,2.4,3.6,Production,OM13076,,
LPC18S37JET100,LPC18SXX,Cortex-M3,180,225,0,200,16,Y,49,1,2,HS (2x),host/device,0,2,4,2,22,4,10,10,4,32,1,6,TFBGA100,-40 °C to +105 °C,2.4,3.6,Production,OM13076,,
LPC18S50FET180,LPC18SXX,Cortex-M3,180,225,0,200,0,Y,118,1,2,HS (2x),host/device,1,2,4,2,22,8,10,10,4,32,1,6,TFBGA180,-40 °C to +85 °C,2.4,3.6,Production,-,,
LPC18S50FET256,LPC18SXX,Cortex-M3,180,225,0,200,0,Y,164,1,2,HS (2x),host/device,1,2,4,2,22,8,10,10,4,32,1,6,LBGA256,-40 °C to +85 °C,2.4,3.6,Production,-,,
LPC18S57JBD208,LPC18SXX,Cortex-M3,180,225,0,136,16,Y,142,1,2,HS (2x),host/device,0,2,4,2,22,8,10,10,4,32,1,6,LQFP208,-40 °C to +105 °C,2.4,3.6,Production,-,,
LPC18S57JET256,LPC18SXX,Cortex-M3,180,225,0,136,16,Y,164,1,2,HS (2x),host/device,0,2,4,2,22,8,10,10,4,32,1,6,LBGA256,-40 °C to +105 °C,2.4,3.6,Production,-,,
LPC4072FBD80,LPC4072FBD80,Cortex-M4,120,150,64,24,2,54,0,1,FS,host/device,0,2,4,3,3,1,8,12,0,10,4,32,1,-,6,0,LQFP80,-40 °C to +85 °C,2.4,3.6,Development,-
LPC4072FET80,LPC4072FET80,Cortex-M4,120,150,64,24,2,54,0,1,FS,host/device,0,2,4,3,3,1,8,12,0,10,4,32,1,-,6,0,TFBGA80,-40 °C to +85 °C,2.4,3.6,Production,-
LPC4074FBD144,LPC4074FBD144,Cortex-M4,120,150,128,40,2,109,0,1,FS,host/device,0,2,4,3,3,1,8,12,0,10,4,32,1,-,6,0,LQFP144,-40 °C to +85 °C,2.4,3.6,Production,-
LPC4074FBD80,LPC4074FBD80,Cortex-M4,120,150,128,40,2,54,0,1,FS,host/device,0,2,4,3,3,1,8,12,0,10,4,32,1,-,6,0,LQFP80,-40 °C to +85 °C,2.4,3.6,Production,-
LPC4076FBD144,LPC4076FBD144,Cortex-M4F,120,152,256,80,2,109,1,1,FS,host/device,0,2,5,3,3,1,8,12,2,10,4,32,1,-,6,1,LQFP144,-40 °C to +85 °C,2.4,3.6,Production,-
LPC4076FET180,LPC4076FET180,Cortex-M4F,120,152,256,80,2,142,1,1,FS,host/device,0,2,5,3,3,1,8,12,2,10,4,32,1,-,6,1,TFBGA180,-40 °C to +85 °C,2.4,3.6,Production,-
LPC4078FBD100,LPC4078FBD100,Cortex-M4F,120,152,512,96,4,69,1,1,FS,host/device,0,2,5,3,3,1,8,12,2,10,4,32,1,-,6,1,LQFP100,-40 °C to +85 °C,2.4,3.6,Production,OM13038
LPC4078FBD144,LPC4078FBD144,Cortex-M4F,120,152,512,96,4,109,1,1,FS,host/device,0,2,5,3,3,1,8,12,2,10,4,32,1,-,6,1,LQFP144,-40 °C to +85 °C,2.4,3.6,Production,OM13038
LPC4078FBD208,LPC4078FBD208,Cortex-M4F,120,152,512,96,4,165,1,1,FS,host/device,0,2,5,3,3,1,8,12,2,10,4,32,1,-,6,1,LQFP208,-40 °C to +85 °C,2.4,3.6,Production,OM13038
LPC4078FBD80,LPC4078FBD80,Cortex-M4F,120,152,512,96,4,-,1,1,FS,host/device,0,2,5,3,3,1,8,12,2,10,4,32,1,-,6,1,LQFP80,-40 °C to +85 °C,2.4,3.6,Production,OM13038
LPC4078FET180,LPC4078FET180,Cortex-M4F,120,152,512,96,4,142,1,1,FS,host/device,0,2,5,3,3,1,8,12,2,10,4,32,1,-,6,1,TFBGA180,-40 °C to +85 °C,2.4,3.6,Production,OM13038
LPC4078FET208,LPC4078FET208,Cortex-M4F,120,152,512,96,4,165,1,1,FS,host/device,0,2,5,3,3,1,8,12,2,10,4,32,1,-,6,1,TFBGA208,-40 °C to +85 °C,2.4,3.6,Production,OM13038
LPC4088FBD144,LPC4088FBD144,Cortex-M4F,120,152,512,96,4,109,1,1,FS,host/device,1,2,5,3,3,1,8,12,2,10,4,32,1,-,6,1,LQFP144,-40 °C to +85 °C,2.4,3.6,Production,OM13029; OM13079; OM13083; OM13063
LPC4088FBD208,LPC4088FBD208,Cortex-M4F,120,152,512,96,4,165,1,1,FS,host/device,1,2,5,3,3,1,8,12,2,10,4,32,1,-,6,1,LQFP208,-40 °C to +85 °C,2.4,3.6,Production,OM13029; OM13079; OM13083; OM13063
LPC4088FET180,LPC4088FET180,Cortex-M4F,120,152,512,96,4,142,1,1,FS,host/device,1,2,5,3,3,1,8,12,2,10,4,32,1,-,6,1,TFBGA180,-40 °C to +85 °C,2.4,3.6,Production,OM13029; OM13079; OM13083; OM13063
LPC4088FET208,LPC4088FET208,Cortex-M4F,120,152,512,96,4,165,1,1,FS,host/device,1,2,5,3,3,1,8,12,2,10,4,32,1,-,6,1,TFBGA208,-40 °C to +85 °C,2.4,3.6,Production,OM13029; OM13079; OM13083; OM13063
LPC4310FBD144,LPC4310FBD144,Cortex-M4F;M0,204,430,0,168,0,83,0,0,-,-,-,2,4,2,3,2,8,10,0,10,41,32,1,1,6,0,LQFP144,-40 °C to +85 °C,2.4,3.6,Production,OM13027; OM13031; OM13040
LPC4310FET100,LPC4310FET100,Cortex-M4F;M0,204,430,0,168,0,49,0,0,-,-,-,2,4,2,3,2,4,10,0,10,41,32,1,1,6,1,TFBGA100,-40 °C to +85 °C,2.4,3.6,Production,OM13027; OM13031; OM13040
LPC4312JBD144,LPC4312JBD144,Cortex-M4F;M0,204,430,512,104,16,83,0,0,-,-,-,2,4,2,3,2,8,10,0,10,41,32,1,1,6,0,LQFP144,-40 °C to +105 °C,2.4,3.6,Production,OM13027
LPC4312JET100,LPC4312JET100,Cortex-M4F;M0,204,430,512,104,16,49,0,0,-,-,-,2,4,2,3,2,4,10,0,10,41,32,1,1,6,0,TFBGA100,-40 °C to +105 °C,2.4,3.6,Production,OM13027
LPC4313JBD144,LPC4313JBD144,Cortex-M4F;M0,204,430,512,104,16,83,0,0,-,-,-,2,4,2,3,2,8,10,0,10,41,32,1,1,6,0,LQFP144,-40 °C to +105 °C,2.4,3.6,Production,OM13027
LPC4313JET100,LPC4313JET100,Cortex-M4F;M0,204,430,512,104,16,49,0,0,-,-,-,2,4,2,3,2,4,10,0,10,41,32,1,1,6,0,TFBGA100,-40 °C to +105 °C,2.4,3.6,Production,OM13027
LPC4315JBD144,LPC4315JBD144,Cortex-M4F;M0,204,430,768,136,16,83,0,0,-,-,-,2,4,2,3,2,8,10,0,10,41,32,1,1,6,0,LQFP144,-40 °C to +105 °C,2.4,3.6,Production,OM13027
LPC4315JET100,LPC4315JET100,Cortex-M4F;M0,204,430,768,136,16,49,0,0,-,-,-,2,4,2,3,2,4,10,0,10,41,32,1,1,6,0,TFBGA100,-40 °C to +105 °C,2.4,3.6,Production,OM13027
LPC4317JBD144,LPC4317JBD144,Cortex-M4F;M0,204,430,1024,136,16,83,0,0,-,-,-,2,4,2,3,2,8,10,0,10,41,32,1,1,6,0,LQFP144,-40 °C to +105 °C,2.4,3.6,Production,OM13027
LPC4317JET100,LPC4317JET100,Cortex-M4F;M0,204,430,1024,136,16,49,0,0,-,-,-,2,4,2,3,2,4,10,0,10,41,32,1,1,6,0,TFBGA100,-40 °C to +105 °C,2.4,3.6,Production,OM13027
LPC4320FBD144,LPC4320FBD144,Cortex-M4F;M0,204,430,0,200,0,83,0,1,HS,host/device,-,2,4,2,3,2,8,10,0,10,41,32,1,1,6,0,LQFP144,-40 °C to +85 °C,2.4,3.6,Production,OM13027; OM13031; OM13040
LPC4320FET100,LPC4320FET100,Cortex-M4F;M0,204,430,0,200,0,49,0,1,HS,host/device,-,2,4,2,3,2,4,10,0,10,41,32,1,1,6,1,TFBGA100,-40 °C to +85 °C,2.4,3.6,Production,OM13027; OM13031; OM13040
LPC4322JBD144,LPC4322JBD144,Cortex-M4F;M0,204,430,512,104,16,83,0,1,HS,host/device,-,2,4,2,3,2,8,10,0,10,41,32,1,1,6,0,LQFP144,-40 °C to +105 °C,2.4,3.6,Production,OM13027
LPC4322JET100,LPC4322JET100,Cortex-M4F;M0,204,430,512,104,16,49,0,1,HS,host/device,-,2,4,2,3,2,4,10,0,10,41,32,1,1,6,0,TFBGA100,-40 °C to +105 °C,2.4,3.6,Production,OM13027
LPC4323JBD144,LPC4323JBD144,Cortex-M4F;M0,204,430,512,104,16,83,0,1,HS,host/device,-,2,4,2,3,2,8,10,0,10,41,32,1,1,6,0,LQFP144,-40 °C to +105 °C,2.4,3.6,Production,OM13027
LPC4323JET100,LPC4323JET100,Cortex-M4F;M0,204,430,512,104,16,49,0,1,HS,host/device,-,2,4,2,3,2,4,10,0,10,41,32,1,1,6,0,TFBGA100,-40 °C to +105 °C,2.4,3.6,Production,OM13027
LPC4325JBD144,LPC4325JBD144,Cortex-M4F;M0,204,430,768,136,16,83,0,1,HS,host/device,-,2,4,2,3,2,8,10,0,10,41,32,1,1,6,0,LQFP144,-40 °C to +105 °C,2.4,3.6,Production,OM13027
LPC4325JET100,LPC4325JET100,Cortex-M4F;M0,204,430,768,136,16,49,0,1,HS,host/device,-,2,4,2,3,2,4,10,0,10,41,32,1,1,6,0,TFBGA100,-40 °C to +105 °C,2.4,3.6,Production,OM13027
LPC4327JBD144,LPC4327JBD144,Cortex-M4F;M0,204,430,1024,136,16,83,0,1,HS,host/device,-,2,4,2,3,2,8,10,0,10,41,32,1,1,6,0,LQFP144,-40 °C to +105 °C,2.4,3.6,Production,OM13027
LPC4327JET100,LPC4327JET100,Cortex-M4F;M0,204,430,1024,136,16,49,0,1,HS,host/device,-,2,4,2,3,2,4,10,0,10,41,32,1,1,6,0,TFBGA100,-40 °C to +105 °C,2.4,3.6,Production,OM13027
LPC4330FBD144,LPC4330FBD144,Cortex-M4F;M0,204,430,0,264,0,83,1,2,HS (2x),host/device,-,2,4,2,3,2,8,10,0,10,41,32,1,1,6,0,LQFP144,-40 °C to +85 °C,2.4,3.6,Production,OM13027; OM13031; OM13040
LPC4330FET100,LPC4330FET100,Cortex-M4F;M0,204,430,0,264,0,49,1,2,HS (2x),host/device,-,2,4,2,3,2,4,10,0,10,41,32,1,1,6,0,TFBGA100,-40 °C to +85 °C,2.4,3.6,Production,OM13027; OM13031; OM13040
LPC4330FET180,LPC4330FET180,Cortex-M4F;M0,204,430,0,264,0,118,1,2,HS (2x),host/device,-,2,4,2,3,2,8,10,0,10,41,32,1,1,6,1,TFBGA180,-40 °C to +85 °C,2.4,3.6,Production,OM13027; OM13031; OM13040
LPC4330FET180,LPC4330FET180/CP3338,Cortex-M4F;M0,204,430,0,264,0,118,1,2,HS (2x),host/device,-,2,4,2,3,2,8,10,-,10,41,32,1,1,6,1,TFBGA180,-40 °C to +85 °C,2.4,3.6,Production,OM13027; OM13031; OM13040
LPC4330FET180,LPC4330FET180/CP3342,Cortex-M4F;M0,204,430,0,264,0,118,1,2,HS (2x),host/device,-,2,4,2,3,2,8,10,-,10,41,32,1,1,6,1,TFBGA180,-40 °C to +85 °C,2.4,3.6,Production,OM13027; OM13031; OM13040
LPC4330FET256,LPC4330FET256,Cortex-M4F;M0,204,430,0,264,0,146,1,2,HS (2x),host/device,-,2,4,2,3,2,8,10,0,10,41,32,1,1,6,1,LBGA256,-40 °C to +85 °C,2.4,3.6,Production,OM13027; OM13031; OM13040
LPC4333FET256,LPC4333FET256,Cortex-M4F;M0,204,430,512,136,16,164,1,2,HS (2x),host/device,-,2,4,2,3,2,8,10,0,10,41,32,1,1,6,1,LBGA256,-40 °C to +105 °C,2.4,3.6,Production,OM13027; OM13031; OM13040
LPC4333JBD144,LPC4333JBD144,Cortex-M4F;M0,204,430,512,136,16,83,1,2,HS (2x),host/device,-,2,4,2,3,2,8,10,0,10,41,32,1,1,6,1,LQFP144,-40 °C to +105 °C,2.4,3.6,Production,OM13027
LPC4333JET100,LPC4333JET100,Cortex-M4F;M0,204,430,512,136,16,49,1,2,HS (2x),host/device,-,2,4,2,3,2,4,10,0,10,41,32,1,1,6,1,TFBGA100,-40 °C to +105 °C,2.4,3.6,Production,OM13027
LPC4333JET256,LPC4333JET256,Cortex-M4F;M0,204,430,512,136,16,164,1,2,HS (2x),host/device,-,2,4,2,3,2,8,10,0,10,41,32,1,1,6,1,LBGA256,-40 °C to +105 °C,2.4,3.6,Production,OM13027
LPC4337FET256,LPC4337FET256,Cortex-M4F;M0,204,430,1024,136,16,164,1,2,HS (2x),host/device,-,2,4,2,3,2,8,10,0,10,41,32,1,1,6,1,LBGA256,-40 °C to +105 °C,2.4,3.6,Production,OM13027; OM13031; OM13040; OM13070; OM13082
